MC,"Given the list arr = [0.86, 1.13, 2.4, 1.45, 0.12, 0.96, 2.18, 4.79, 0.02, 0.81, 2.94], give the values which will be returned with the code arr[2:5]","[2.4, 1.45, 0.12]",1,Correct,"[2.4, 1.45, 0.12, 0.96]",0,Wrong,"[1.13, 2.4, 1.45, 0.12]",0,Wrong,"[1.13, 2.4, 1.45]",0,Wrong
MC,"Given the list arr = [0.59, 1.94, 2.96, 1.63, 1.82, 2.42, 1.14, 0.81, 8.49, 3.01], give the values which will be returned with the code arr[2:6]","[2.96, 1.63, 1.82, 2.42]",1,Correct,"[2.96, 1.63, 1.82, 2.42, 1.14]",0,Wrong,"[1.94, 2.96, 1.63, 1.82, 2.42]",0,Wrong,"[1.94, 2.96, 1.63, 1.82]",0,Wrong
MC,"Given the list arr = [0.44, 0.13, 2.79, 2.94, 0.33, 5.09, 5.2, 7.2], give the values which will be returned with the code arr[1:3]","[0.13, 2.79]",1,Correct,"[0.13, 2.79, 2.94]",0,Wrong,"[0.44, 0.13, 2.79]",0,Wrong,"[0.44, 0.13]",0,Wrong
MC,"Given the list arr = [1.45, 2.31, 3.76, 1.92, 6.4, 8.06], give the values which will be returned with the code arr[1:4]","[2.31, 3.76, 1.92]",1,Correct,"[2.31, 3.76, 1.92, 6.4]",0,Wrong,"[1.45, 2.31, 3.76, 1.92]",0,Wrong,"[1.45, 2.31, 3.76]",0,Wrong
MC,"Given the list arr = [1.56, 2.98, 3.79, 4.48, 4.62, 2.04], give the values which will be returned with the code arr[2:4]","[3.79, 4.48]",1,Correct,"[3.79, 4.48, 4.62]",0,Wrong,"[2.98, 3.79, 4.48]",0,Wrong,"[2.98, 3.79]",0,Wrong
MC,"Given the list arr = [0.76, 1.22, 2.23, 2.29, 0.39, 1.18, 4.25], give the values which will be returned with the code arr[1:2]",[1.22],1,Correct,"[1.22, 2.23]",0,Wrong,"[0.76, 1.22]",0,Wrong,[0.76],0,Wrong
MC,"Given the list arr = [0.52, 0.58, 2.26, 1.69, 4.66, 2.08, 2.99, 0.1, 1.39], give the values which will be returned with the code arr[3:6]","[1.69, 4.66, 2.08]",1,Correct,"[1.69, 4.66, 2.08, 2.99]",0,Wrong,"[2.26, 1.69, 4.66, 2.08]",0,Wrong,"[2.26, 1.69, 4.66]",0,Wrong
MC,"Given the list arr = [0.88, 1.34, 2.01, 3.21, 1.4, 1.95, 6.7, 6.47], give the values which will be returned with the code arr[1:5]","[1.34, 2.01, 3.21, 1.4]",1,Correct,"[1.34, 2.01, 3.21, 1.4, 1.95]",0,Wrong,"[0.88, 1.34, 2.01, 3.21, 1.4]",0,Wrong,"[0.88, 1.34, 2.01, 3.21]",0,Wrong
MC,"Given the list arr = [0.22, 1.79, 2.52, 0.88, 4.75, 0.16], give the values which will be returned with the code arr[2:4]","[2.52, 0.88]",1,Correct,"[2.52, 0.88, 4.75]",0,Wrong,"[1.79, 2.52, 0.88]",0,Wrong,"[1.79, 2.52]",0,Wrong
MC,"Given the list arr = [0.39, 1.82, 2.45, 0.12, 1.59, 0.05, 1.7, 4.51, 2.16, 2.29, 0.41], give the values which will be returned with the code arr[3:4]",[0.12],1,Correct,"[0.12, 1.59]",0,Wrong,"[2.45, 0.12]",0,Wrong,[2.45],0,Wrong
MC,"Given the list arr = [0.63, 0.73, 0.41, 0.13, 4.95, 5.84, 0.83, 0.09, 5.29], give the values which will be returned with the code arr[1:6]","[0.73, 0.41, 0.13, 4.95, 5.84]",1,Correct,"[0.73, 0.41, 0.13, 4.95, 5.84, 0.83]",0,Wrong,"[0.63, 0.73, 0.41, 0.13, 4.95, 5.84]",0,Wrong,"[0.63, 0.73, 0.41, 0.13, 4.95]",0,Wrong
MC,"Given the list arr = [0.36, 1.91, 0.64, 1.98, 1.22, 2.07, 6.86], give the values which will be returned with the code arr[2:4]","[0.64, 1.98]",1,Correct,"[0.64, 1.98, 1.22]",0,Wrong,"[1.91, 0.64, 1.98]",0,Wrong,"[1.91, 0.64]",0,Wrong
MC,"Given the list arr = [0.1, 1.31, 2.15, 1.24, 1.87, 0.94, 0.22, 1.77, 0.09], give the values which will be returned with the code arr[3:4]",[1.24],1,Correct,"[1.24, 1.87]",0,Wrong,"[2.15, 1.24]",0,Wrong,[2.15],0,Wrong
