MC,"Given the array arr = [0.33, 1.16, 0.07, 3.56, 2.26, 0.05, 6.37, 7.46, 2.67], give the code which will retrieve the element with value 2.67",arr[8],1,,arr(8),0,,arr{9},0,,arr(9),0,,arr[9],0,
MC,"Given the array arr = [0.12, 1.65, 2.49, 3.71, 4.07, 5.16, 4.97], give the code which will retrieve the element with value 0.12",arr[0],1,,arr(0),0,,arr{1},0,,arr(1),0,,arr[1],0,
MC,"Given the array arr = [0.14, 1.8, 1.1, 2.21, 4.4, 5.21, 0.45, 7.33, 0.59, 0.83], give the code which will retrieve the element with value 2.21",arr[3],1,,arr(3),0,,arr{4},0,,arr(4),0,,arr[4],0,
MC,"Given the array arr = [0.46, 0.1, 0.24, 8.74, 8.32], give the code which will retrieve the element with value 8.32",arr[4],1,,arr(4),0,,arr{5},0,,arr(5),0,,arr[5],0,
MC,"Given the array arr = [0.91, 1.44, 2.76, 3.91, 0.01, 0.41, 5.87, 0.97, 0.53, 2.84], give the code which will retrieve the element with value 1.44",arr[1],1,,arr(1),0,,arr{2},0,,arr(2),0,,arr[2],0,
MC,"Given the array arr = [0.18, 1.51, 0.83, 3.22, 4.06, 4.08, 2.8, 0.5, 0.33, 5.16], give the code which will retrieve the element with value 2.8",arr[6],1,,arr(6),0,,arr{7},0,,arr(7),0,,arr[7],0,
MC,"Given the array arr = [0.47, 1.04, 2.29, 3.03, 5.98, 6.67], give the code which will retrieve the element with value 2.29",arr[2],1,,arr(2),0,,arr{3},0,,arr(3),0,,arr[3],0,
MC,"Given the array arr = [0.38, 1.87, 2.56, 3.69, 0.01, 5.94, 0.23, 0.65, 2.4, 4.79], give the code which will retrieve the element with value 2.4",arr[8],1,,arr(8),0,,arr{9},0,,arr(9),0,,arr[9],0,
MC,"Given the array arr = [0.89, 1.17, 0.56, 3.46, 0.33, 1.61, 7.72], give the code which will retrieve the element with value 0.56",arr[2],1,,arr(2),0,,arr{3},0,,arr(3),0,,arr[3],0,
MC,"Given the array arr = [0.13, 0.82, 0.68, 3.97, 2.68, 5.91, 6.14, 7.29, 5.88, 7.85], give the code which will retrieve the element with value 5.91",arr[5],1,,arr(5),0,,arr{6},0,,arr(6),0,,arr[6],0,
MC,"Given the array arr = [0.83, 1.22, 2.35, 3.39, 2.54, 2.82, 0.85, 7.11, 3.37], give the code which will retrieve the element with value 3.39",arr[3],1,,arr(3),0,,arr{4},0,,arr(4),0,,arr[4],0,
MC,"Given the array arr = [0.5, 1.45, 2.04, 0.75, 1.44], give the code which will retrieve the element with value 0.5",arr[0],1,,arr(0),0,,arr{1},0,,arr(1),0,,arr[1],0,
MC,"Given the array arr = [0.39, 1.34, 2.07, 3.57, 0.09, 3.39, 6.04, 7.62, 7.05, 2.03], give the code which will retrieve the element with value 2.03",arr[9],1,,arr(9),0,,arr{10},0,,arr(10),0,,arr[10],0,
MC,"Given the array arr = [0.45, 0.25, 2.69, 3.63, 1.52, 1.96, 3.48], give the code which will retrieve the element with value 0.45",arr[0],1,,arr(0),0,,arr{1},0,,arr(1),0,,arr[1],0,
MC,"Given the array arr = [0.92, 1.97, 2.67, 0.39, 4.63, 0.95, 1.47, 8.15], give the code which will retrieve the element with value 4.63",arr[4],1,,arr(4),0,,arr{5},0,,arr(5),0,,arr[5],0,
MC,"Given the array arr = [0.63, 1.24, 2.36, 3.65, 4.97, 5.68, 2.25, 0.07, 0.51], give the code which will retrieve the element with value 5.68",arr[5],1,,arr(5),0,,arr{6},0,,arr(6),0,,arr[6],0,
